INDIVIDUAL	METRIC	MEAN	SD	SAMPLE_SIZE	EXPERIMENT
1412	N_CLONES_LARGE	4.7	1.2182817926554552	500	gut
1412	PC_CLONES_SMALL	0.9882971843498681	0.0030815063548426764	500	gut
1412	P20	0.1894	0.01345714445349032	500	gut
1414	N_CLONES	202.4	6.931241249816507	500	gut
1414	N_CLONES_SINGLE	125.55	8.792790108647928	500	gut
1414	N_CLONES_SMALL	181.15	7.414601526007563	500	gut
1414	N_CLONES_LARGE	21.25	2.4894514297436356	500	gut
1414	PC_CLONES_SMALL	0.8948834318802765	0.01299724459700936	500	gut
1414	P20	0.4423	0.02076712989824368	500	gut
402	N_CLONES	38.4	2.4365635853109104	500	gut
402	N_CLONES_SINGLE	11.6	2.21002500581233	500	gut
402	N_CLONES_SMALL	21.65	2.3457688673327066	500	gut
402	N_CLONES_LARGE	16.75	1.2085223687584246	500	gut
402	PC_CLONES_SMALL	0.5627826351514666	0.033989447692250215	500	gut
402	P20	0.9461	0.009547113093550977	500	gut
938	N_CLONES	92.1	5.3596936283218355	500	gut
938	N_CLONES_SINGLE	57.3	5.831854449125894	500	gut
938	N_CLONES_SMALL	80.55	6.20250373894115	500	gut
938	N_CLONES_LARGE	11.55	1.700619082322051	500	gut
938	PC_CLONES_SMALL	0.8738042287484606	0.022318704103772152	500	gut
938	P20	0.8212	0.013663628245898127	500	gut
940	N_CLONES	43.35	2.0332758116683998	500	gut
940	N_CLONES_SINGLE	19.75	3.0928610498508027	500	gut
940	N_CLONES_SMALL	34	2.6754242162397546	500	gut
940	N_CLONES_LARGE	9.35	1.7851728502481652	500	gut
940	PC_CLONES_SMALL	0.78391273614574275	0.04339884331641665	500	gut
940	P20	0.9460999999999999	0.0055998120269203835	500	gut
999	N_CLONES	289.95	8.242859749025532	500	gut
999	N_CLONES_SINGLE	253.75	9.754216362276637	500	gut
999	N_CLONES_SMALL	279.2	8.624323009281428	500	gut
999	N_CLONES_LARGE	10.75	1.2085223687584246	500	gut
999	PC_CLONES_SMALL	0.9628666594321815	0.00453794362546447	500	gut
999	P20	0.4259	0.016523985755959657	500	gut
dash	N_CLONES	113.95	5.216118742594163	500	gut
dash	N_CLONES_SINGLE	58.05	6.508900788434573	500	gut
dash	N_CLONES_SMALL	88.3	5.25256829410247	500	gut
dash	N_CLONES_LARGE	25.65	1.8431951662948316	500	gut
dash	PC_CLONES_SMALL	0.774559533545012	0.018271994287358997	500	gut
dash	P20	0.6668000000000001	0.014162961331734615	500	gut
1009	N_CLONES	43.8	5.386142062347545	600	gut
1009	N_CLONES_SINGLE	29.6	5.861560776520372	600	gut
1009	N_CLONES_SMALL	36.3	5.704107476657777	600	gut
1009	N_CLONES_LARGE	7.5	0.7608859102526822	600	gut
1009	PC_CLONES_SMALL	0.8253011360019216	0.03398952266106447	600	gut
1009	P20	0.9603333333333334	0.008976903437245902	600	gut
1015	N_CLONES	95.05	6.5331140314071074	600	gut
1015	N_CLONES_SINGLE	61.1	5.875013997743682	600	gut
1015	N_CLONES_SMALL	82.35	6.474850130352541	600	gut
1015	N_CLONES_LARGE	12.7	0.8645047258706176	600	gut
1015	PC_CLONES_SMALL	0.8658794008283056	0.01203097862291156	600	gut
1015	P20	0.85	0.014296361946742964	600	gut
1026	N_CLONES	43.65	3.5876249290552864	600	gut
1026	N_CLONES_SINGLE	20.6	3.9390086917502747	600	gut
1026	N_CLONES_SMALL	34.3	3.743063760582963	600	gut
1026	N_CLONES_LARGE	9.35	1.348488432516786	600	gut
1026	PC_CLONES_SMALL	0.7845933559738791	0.03439571667166944	600	gut
1026	P20	0.9555	0.00725677743309317	600	gut
1271	N_CLONES	73.6	4.661149621013434	600	gut
1271	N_CLONES_SINGLE	40.1	6.051533081094322	600	gut
1271	N_CLONES_SMALL	66.1	5.035662293764555	600	gut
1271	N_CLONES_LARGE	7.5	1.6059101370939324	600	gut
1271	PC_CLONES_SMALL	0.8975733568849055	0.024018090865459467	600	gut
1271	P20	0.8875833333333334	0.009088180744228515	600	gut
1298	N_CLONES	80.4	5.030433694811486	600	gut
1298	N_CLONES_SINGLE	48.55	6.091192952037176	600	gut
1298	N_CLONES_SMALL	72.55	5.6333125713309915	600	gut
1298	N_CLONES_LARGE	7.85	1.4244112357114616	600	gut
1298	PC_CLONES_SMALL	0.901615055292575	0.02184510846643143	600	gut
1298	P20	0.8795	0.011623982065726329	600	gut
1301	N_CLONES	112.1	4.399760759046122	600	gut
1301	N_CLONES_SINGLE	39.05	6.20250373894115	600	gut
1301	N_CLONES_SMALL	79.85	5.788145780726965	600	gut
1301	N_CLONES_LARGE	32.25	2.8446625921465443	600	gut
1301	PC_CLONES_SMALL	0.7116656630978255	0.029764118671028034	600	gut
1301	P20	0.6350833333333333	0.013716799364112662	600	gut
1305	N_CLONES	51.7	4.256264732565892	600	gut
1305	N_CLONES_SINGLE	29.2	4.958777438463086	600	gut
1305	N_CLONES_SMALL	43.45	4.37065573786673	600	gut
1305	N_CLONES_LARGE	8.25	1.164157703189193	600	gut
1305	PC_CLONES_SMALL	0.8395100177608958	0.025218268260703527	600	gut
1305	P20	0.9428333333333334	0.007967404355481307	600	gut
1403	N_CLONES	301.8	6.955497636288942	600	gut
1403	N_CLONES_SINGLE	178.6	7.486127521165926	600	gut
1403	N_CLONES_SMALL	278.55	9.12760417057712	600	gut
1403	N_CLONES_LARGE	23.25	2.692582403567252	600	gut
1403	PC_CLONES_SMALL	0.9227793396114139	0.010320994164179795	600	gut
1403	P20	0.24441666666666667	0.012034003966344216	600	gut
1409	N_CLONES	289.35	6.499190232960605	600	gut
1409	N_CLONES_SINGLE	184.6	8.689982133105005	600	gut
1409	N_CLONES_SMALL	273.15	7.4992982127803485	600	gut
1409	N_CLONES_LARGE	16.2	2.4192212753171978	600	gut
1409	PC_CLONES_SMALL	0.9439379936981415	0.0088291979138803	600	gut
1409	P20	0.34608333333333335	0.015094972246894094	600	gut
1412	N_CLONES	476.15	10.204617118065517	600	gut
1412	N_CLONES_SINGLE	420.35	13.623798836478837	600	gut
1412	N_CLONES_SMALL	471.15	10.747215061537913	600	gut
1412	N_CLONES_LARGE	5	1.2139539573337679	600	gut
1412	PC_CLONES_SMALL	0.9894737804507343	0.002650649526107251	600	gut
1412	P20	0.17983333333333335	0.01404774648427817	600	gut
1414	N_CLONES	224.85	6.690724136719747	600	gut
1414	N_CLONES_SINGLE	135.7	7.320483159205445	600	gut
1414	N_CLONES_SMALL	197.95	7.3087906696410165	600	gut
1414	N_CLONES_LARGE	26.9	2.381949665825522	600	gut
1414	PC_CLONES_SMALL	0.8802343868994581	0.011575229919460656	600	gut
1414	P20	0.44083333333333335	0.016957980404965812	600	gut
402	N_CLONES	42.1	2.5110283068684702	600	gut
402	N_CLONES_SINGLE	15	2.3841582427170787	600	gut
402	N_CLONES_SMALL	24.1	2.7125439603519985	600	gut
402	N_CLONES_LARGE	18	1.7471781760734562	600	gut
402	PC_CLONES_SMALL	0.5715295941712925	0.044210613067406195	600	gut
402	P20	0.9450833333333334	0.006764090772351312	600	gut
938	N_CLONES	102.15	4.923359999452663	600	gut
938	N_CLONES_SINGLE	60.6	6.021015826166492	600	gut
938	N_CLONES_SMALL	87.95	6.030405415366715	600	gut
938	N_CLONES_LARGE	14.2	2.3973669767168797	600	gut
938	PC_CLONES_SMALL	0.8604152804861162	0.025528617055658016	600	gut
938	P20	0.81625	0.013473767018203148	600	gut
940	N_CLONES	48.3	4.079473650259049	600	gut
940	N_CLONES_SINGLE	22.1	3.7682887362833544	600	gut
940	N_CLONES_SMALL	37.15	4.120232492162752	600	gut
940	N_CLONES_LARGE	11.15	1.6944180805158293	600	gut
940	PC_CLONES_SMALL	0.7680579717912684	0.037388780947317575	600	gut
940	P20	0.94225	0.009586097999384369	600	gut
999	N_CLONES	340	10.706613794630327	600	gut
999	N_CLONES_SINGLE	296.4	11.72671264565156	600	gut
999	N_CLONES_SMALL	327.55	11.486720021054978	600	gut
999	N_CLONES_LARGE	12.45	1.7910596686995397	600	gut
999	PC_CLONES_SMALL	0.963294817453211	0.00573345390838006	600	gut
999	P20	0.42091666666666666	0.01997421583556196	600	gut
dash	N_CLONES	125	7.326950970650465	600	gut
dash	N_CLONES_SINGLE	63.1	6.950198785494897	600	gut
dash	N_CLONES_SMALL	96.65	7.929126851777498	600	gut
dash	N_CLONES_LARGE	28.35	2.3004576203785834	600	gut
dash	PC_CLONES_SMALL	0.7723254311408572	0.024271022816924535	600	gut
dash	P20	0.6685	0.019555738303239673	600	gut
1009	N_CLONES	48.5	5.96921929127825	700	gut
1009	N_CLONES_SINGLE	31.5	5.345928111041249	700	gut
1009	N_CLONES_SMALL	40.9	6.2903434765226915	700	gut
1009	N_CLONES_LARGE	7.6	0.7539370349250519	700	gut
1009	PC_CLONES_SMALL	0.8403737748063943	0.028759053633527435	700	gut
1009	P20	0.9590714285714286	0.00871157359496762	700	gut
1015	N_CLONES	105.45	5.256324511331188	700	gut
1015	N_CLONES_SINGLE	66.5	6.492911114195397	700	gut
1015	N_CLONES_SMALL	90.85	5.5371948056565135	700	gut
1015	N_CLONES_LARGE	14.6	1.3917047478769187	700	gut
1015	PC_CLONES_SMALL	0.8611674400087118	0.015781798815263825	700	gut
1015	P20	0.8456428571428571	0.012205499632028759	700	gut
1026	N_CLONES	47.9	2.9540338165758504	700	gut
1026	N_CLONES_SINGLE	20.95	3.3791154245795716	700	gut
1026	N_CLONES_SMALL	37.2	3.3340350138659627	700	gut
1026	N_CLONES_LARGE	10.7	1.4179302929937965	700	gut
1026	PC_CLONES_SMALL	0.7757660368990159	0.032448433209941605	700	gut
1026	P20	0.9500714285714286	0.005066157379194067	700	gut
1271	N_CLONES	80.9	4.854731820876574	700	gut
1271	N_CLONES_SINGLE	44	5.251566182427967	700	gut
1271	N_CLONES_SMALL	71.1	5.562089724668522	700	gut
1271	N_CLONES_LARGE	9.8	2.4192212753171978	700	gut
1271	PC_CLONES_SMALL	0.8783676559217106	0.03200152851759624	700	gut
1271	P20	0.8855714285714286	0.010206251112016928	700	gut
1298	N_CLONES	86.5	5.558303414001908	700	gut
1298	N_CLONES_SINGLE	51.95	5.735163926441675	700	gut
1298	N_CLONES_SMALL	76.65	5.976048685773639	700	gut
1298	N_CLONES_LARGE	9.85	1.7554426642213128	700	gut
1298	PC_CLONES_SMALL	0.8855636234464361	0.022416562362246203	700	gut
1298	P20	0.8837142857142857	0.011040400372571684	700	gut
1301	N_CLONES	115.25	4.253481546117003	700	gut
1301	N_CLONES_SINGLE	37	4.400956833761446	700	gut
1301	N_CLONES_SMALL	77.05	5.520059114862716	700	gut
1301	N_CLONES_LARGE	38.2	2.2384204957490614	700	gut
1301	PC_CLONES_SMALL	0.6678471422233355	0.026849397700058668	700	gut
1301	P20	0.6340714285714286	0.01044935615426464	700	gut
1305	N_CLONES	54.65	4.283075628809893	700	gut
1305	N_CLONES_SINGLE	30.9	5.495452665613635	700	gut
1305	N_CLONES_SMALL	45.7	4.2932014799410965	700	gut
1305	N_CLONES_LARGE	8.95	1.4317821063276353	700	gut
1305	PC_CLONES_SMALL	0.8355323375852	0.028417733292601124	700	gut
1305	P20	0.9448571428571428	0.006173294065028748	700	gut
1403	N_CLONES	325.1	8.005918863072825	700	gut
1403	N_CLONES_SINGLE	179.35	9.39358683806194	700	gut
1403	N_CLONES_SMALL	292.1	9.204689880135762	700	gut
1403	N_CLONES_LARGE	33	3.3717089216940983	700	gut
1403	PC_CLONES_SMALL	0.8983898530437795	0.011166766328727415	700	gut
1403	P20	0.23057142857142857	0.011756571396411708	700	gut
1409	N_CLONES	320	9.547664360294727	700	gut
1409	N_CLONES_SINGLE	195.6	12.240571022112016	700	gut
1409	N_CLONES_SMALL	298.8	11.199624053840754	700	gut
1409	N_CLONES_LARGE	21.2	2.3973669767168797	700	gut
1409	PC_CLONES_SMALL	0.9335601220857022	0.008906249838965102	700	gut
1409	P20	0.3382142857142857	0.010986516489575987	700	gut
1412	N_CLONES	540.95	11.057148199955966	700	gut
1412	N_CLONES_SINGLE	469.8	15.766720447962872	700	gut
1412	N_CLONES_SMALL	534.7	11.480418110852932	700	gut
1412	N_CLONES_LARGE	6.25	1.2513150976809202	700	gut
1412	PC_CLONES_SMALL	0.9884282697002091	0.002403020976375279	700	gut
1412	P20	0.1807857142857143	0.011079974872687076	700	gut
1414	N_CLONES	248.85	8.573367575168312	700	gut
1414	N_CLONES_SINGLE	149.2	12.129129790454227	700	gut
1414	N_CLONES_SMALL	214.35	9.263823241655228	700	gut
1414	N_CLONES_LARGE	34.5	2.373094803704315	700	gut
1414	PC_CLONES_SMALL	0.8611528572390094	0.01143636865911387	700	gut
1414	P20	0.4285714285714286	0.011419169064636244	700	gut
402	N_CLONES	44.2	2.4192212753171978	700	gut
402	N_CLONES_SINGLE	14.9	2.9361629095775577	700	gut
402	N_CLONES_SMALL	24.25	2.3591925469711477	700	gut
402	N_CLONES_LARGE	19.95	1.7312909694943341	700	gut
402	PC_CLONES_SMALL	0.5481581888655723	0.03632665607632229	700	gut
402	P20	0.9398571428571428	0.008507278743635466	700	gut
938	N_CLONES	116.65	7.04328721101462	700	gut
938	N_CLONES_SINGLE	71.15	7.350438583405826	700	gut
938	N_CLONES_SMALL	101.15	7.271248354414732	700	gut
938	N_CLONES_LARGE	15.5	2.305599590927317	700	gut
938	PC_CLONES_SMALL	0.8667122867757054	0.021371194593809886	700	gut
938	P20	0.8087142857142857	0.013311923376215087	700	gut
940	N_CLONES	51.35	3.453068810569276	700	gut
940	N_CLONES_SINGLE	22.95	3.691740425384896	700	gut
940	N_CLONES_SMALL	38.5	3.069373328804912	700	gut
940	N_CLONES_LARGE	12.85	1.5985190514644287	700	gut
940	PC_CLONES_SMALL	0.749547889935572	0.02885551115108297	700	gut
940	P20	0.9412857142857143	0.00803991118472194	700	gut
999	N_CLONES	395.7	12.913069674599168	700	gut
999	N_CLONES_SINGLE	346	12.303187434670399	700	gut
999	N_CLONES_SMALL	380.95	13.56262278624991	700	gut
999	N_CLONES_LARGE	14.75	1.5852942612451615	700	gut
999	PC_CLONES_SMALL	0.9626426892736395	0.004560089187397489	700	gut
999	P20	0.4105714285714286	0.020698853468458112	700	gut
dash	N_CLONES	134.9	6.281970860704214	700	gut
dash	N_CLONES_SINGLE	67.15	6.807696882360823	700	gut
dash	N_CLONES_SMALL	104.15	7.065669409937485	700	gut
dash	N_CLONES_LARGE	30.75	1.860248992954834	700	gut
dash	PC_CLONES_SMALL	0.7714271386226286	0.019261614359489077	700	gut
dash	P20	0.6692142857142858	0.015466084998383676	700	gut
1009	N_CLONES	52.95	4.784569496115392	800	gut
1009	N_CLONES_SINGLE	34.8	5.307393056165294	800	gut
1009	N_CLONES_SMALL	44.25	5.024937810560445	800	gut
1009	N_CLONES_LARGE	8.7	0.8013147091860318	800	gut
1009	PC_CLONES_SMALL	0.8341307248879887	0.02396934356778668	800	gut
1009	P20	0.9585625	0.006073494506979969	800	gut
1015	N_CLONES	113.3	7.664683191173177	800	gut
1015	N_CLONES_SINGLE	70.15	6.611592689718329	800	gut
1015	N_CLONES_SMALL	98.5	7.556802442693255	800	gut
1015	N_CLONES_LARGE	14.8	1.3611140947574412	800	gut
1015	PC_CLONES_SMALL	0.8689447668388569	0.013432366622622004	800	gut
1015	P20	0.84675	0.014635932710824728	800	gut
1026	N_CLONES	52.3	3.3888361610316586	800	gut
1026	N_CLONES_SINGLE	23.6	4.070432538764348	800	gut
1026	N_CLONES_SMALL	40.2	3.254147151591416	800	gut
1026	N_CLONES_LARGE	12.1	1.5861240410775603	800	gut
1026	PC_CLONES_SMALL	0.7682435091566798	0.02916566064465059	800	gut
1026	P20	0.9481875	0.00729404723044759	800	gut
1271	N_CLONES	88.2	4.6859251740549706	800	gut
1271	N_CLONES_SINGLE	46.75	6.188911986686139	800	gut
1271	N_CLONES_SMALL	77.2	4.708335274025372	800	gut
1271	N_CLONES_LARGE	11	2.2478059477960652	800	gut
1271	PC_CLONES_SMALL	0.8752389044214188	0.02526572481929847	800	gut
1271	P20	0.881625	0.009051206665702822	800	gut
1298	N_CLONES	97.05	4.418561328139094	800	gut
1298	N_CLONES_SINGLE	58.85	5.622089890498204	800	gut
1298	N_CLONES_SMALL	85.55	4.978638579497728	800	gut
1298	N_CLONES_LARGE	11.5	1.670171752907624	800	gut
1298	PC_CLONES_SMALL	0.8811498947753292	0.0189259597903413	800	gut
1298	P20	0.8779375	0.008224592055152908	800	gut
1301	N_CLONES	120.7	4.736198786724267	800	gut
1301	N_CLONES_SINGLE	37.55	4.628004003091569	800	gut
1301	N_CLONES_SMALL	77.75	5.066660895656916	800	gut
1301	N_CLONES_LARGE	42.95	1.7910596686995397	800	gut
1301	PC_CLONES_SMALL	0.6436243222903885	0.02058764042881119	800	gut
1301	P20	0.628	0.01248946924834131	800	gut
1305	N_CLONES	59.5	3.4716900176927328	800	gut
1305	N_CLONES_SINGLE	33.05	3.8316548575476395	800	gut
1305	N_CLONES_SMALL	49.55	3.859029057050218	800	gut
1305	N_CLONES_LARGE	9.95	1.050062654772261	800	gut
1305	PC_CLONES_SMALL	0.8320716957559188	0.020386581989169532	800	gut
1305	P20	0.9425625	0.006469500814550815	800	gut
1403	N_CLONES	352.65	6.251526129463782	800	gut
1403	N_CLONES_SINGLE	192.1	7.85325946410319	800	gut
1403	N_CLONES_SMALL	312.5	8.211032373068502	800	gut
1403	N_CLONES_LARGE	40.15	3.265046142980138	800	gut
1403	PC_CLONES_SMALL	0.8860465835786563	0.010273833752311433	800	gut
1403	P20	0.2305	0.011380095735421933	800	gut
1409	N_CLONES	343.9	6.608606828260123	800	gut
1409	N_CLONES_SINGLE	203.05	9.092941160447944	800	gut
1409	N_CLONES_SMALL	316.8	7.606091741423276	800	gut
1409	N_CLONES_LARGE	27.1	2.7125439603519985	800	gut
1409	PC_CLONES_SMALL	0.9211445864077955	0.00822687131711207	800	gut
1409	P20	0.34175	0.012189566289076465	800	gut
1412	N_CLONES	613.1	12.277064624309578	800	gut
1412	N_CLONES_SINGLE	531.2	17.617574957082518	800	gut
1412	N_CLONES_SMALL	605.75	12.594380534692112	800	gut
1412	N_CLONES_LARGE	7.35	1.268027892769755	800	gut
1412	PC_CLONES_SMALL	0.9879996518558901	0.0021225985699801202	800	gut
1412	P20	0.17575	0.008452654519205939	800	gut
1414	N_CLONES	266.6	7.3584895475262195	800	gut
1414	N_CLONES_SINGLE	155.6	9.724629610048476	800	gut
1414	N_CLONES_SMALL	226.85	8.52411440067468	800	gut
1414	N_CLONES_LARGE	39.75	3.56702736329935	800	gut
1414	PC_CLONES_SMALL	0.8507525911286151	0.014478453091355734	800	gut
1414	P20	0.4311875	0.01596395508143597	800	gut
402	N_CLONES	46.4	2.6237779110122466	800	gut
402	N_CLONES_SINGLE	16.3	2.3192557789991715	800	gut
402	N_CLONES_SMALL	25.75	2.653200649067184	800	gut
402	N_CLONES_LARGE	20.65	0.8750939799154206	800	gut
402	PC_CLONES_SMALL	0.5537258301124555	0.0293632506792451	800	gut
402	P20	0.9429375	0.009214860352484424	800	gut
938	N_CLONES	125.05	7.639750615935327	800	gut
938	N_CLONES_SINGLE	73.8	8.709341627180976	800	gut
938	N_CLONES_SMALL	107.35	7.9490151657462045	800	gut
938	N_CLONES_LARGE	17.7	2.2501461940809184	800	gut
938	PC_CLONES_SMALL	0.8579722274066522	0.019881809574157295	800	gut
938	P20	0.8108125	0.011152907043740466	800	gut
940	N_CLONES	54.25	4.799945175125496	800	gut
940	N_CLONES_SINGLE	23.45	5.175600651640654	800	gut
940	N_CLONES_SMALL	40.9	5.149348451375593	800	gut
940	N_CLONES_LARGE	13.35	1.3088765773505315	800	gut
940	PC_CLONES_SMALL	0.7518380730943821	0.034451308039563165	800	gut
940	P20	0.94025	0.008444867640980755	800	gut
999	N_CLONES	439.75	15.717489420521666	800	gut
999	N_CLONES_SINGLE	382.6	15.87251845502985	800	gut
999	N_CLONES_SMALL	423.05	16.497128936814878	800	gut
999	N_CLONES_LARGE	16.7	2.0545200489600846	800	gut
999	PC_CLONES_SMALL	0.9619275105712696	0.005186130428324982	800	gut
999	P20	0.4134375	0.021340268797942097	800	gut
dash	N_CLONES	143.95	6.402918742343419	800	gut
dash	N_CLONES_SINGLE	72.45	8.210872124971353	800	gut
dash	N_CLONES_SMALL	109.95	6.89374239513824	800	gut
dash	N_CLONES_LARGE	34	2.224268064117415	800	gut
dash	PC_CLONES_SMALL	0.7633183229056533	0.019272933196698063	800	gut
dash	P20	0.6715	0.014975857764731659	800	gut
1009	N_CLONES	56.95	5.53909549902946	900	gut
1009	N_CLONES_SINGLE	37.55	5.6333125713309915	900	gut
1009	N_CLONES_SMALL	48.15	5.508605707627408	900	gut
1009	N_CLONES_LARGE	8.8	1.0052493799000692	900	gut
1009	PC_CLONES_SMALL	0.8442616773601289	0.022423635679310747	900	gut
1009	P20	0.9580555555555555	0.0063866637365850515	900	gut
1015	N_CLONES	121.95	8.929401465177596	900	gut
1015	N_CLONES_SINGLE	75.4	8.828184530539852	900	gut
1015	N_CLONES_SMALL	105.1	9.124288003945699	900	gut
1015	N_CLONES_LARGE	16.85	1.460893742308382	900	gut
1015	PC_CLONES_SMALL	0.8610897892154691	0.016408578102100037	900	gut
1015	P20	0.8472222222222222	0.012104698125073388	900	gut
1026	N_CLONES	55.95	4.418561328139094	900	gut
1026	N_CLONES_SINGLE	25.55	4.61661758159985	900	gut
1026	N_CLONES_SMALL	42.4	5.019960159204453	900	gut
1026	N_CLONES_LARGE	13.55	1.234376040972246	900	gut
1026	PC_CLONES_SMALL	0.7556397966281995	0.03639393631724151	900	gut
1026	P20	0.9467777777777777	0.006467793957329184	900	gut
1271	N_CLONES	94.95	5.826211190997565	900	gut
1271	N_CLONES_SINGLE	49.7	6.053272277302409	900	gut
1271	N_CLONES_SMALL	81.5	6.394899283186973	900	gut
1271	N_CLONES_LARGE	13.45	1.9594574974238472	900	gut
1271	PC_CLONES_SMALL	0.8576362216666245	0.024147650377223745	900	gut
1271	P20	0.8785555555555555	0.010651914750374799	900	gut
1298	N_CLONES	101.7	5.639148871948674	900	gut
1298	N_CLONES_SINGLE	57.25	4.677774999651909	900	gut
1298	N_CLONES_SMALL	88.55	5.3358272677794725	900	gut
1298	N_CLONES_LARGE	13.15	1.5652475842498528	900	gut
1298	PC_CLONES_SMALL	0.8706032969529339	0.01471028524944068	900	gut
1298	P20	0.8758333333333334	0.011081099820386494	900	gut
1301	N_CLONES	126.6	3.761298767853018	900	gut
1301	N_CLONES_SINGLE	38.25	4.16596485317564	900	gut
1301	N_CLONES_SMALL	79	5.06795920724662	900	gut
1301	N_CLONES_LARGE	47.6	2.583347481568501	900	gut
1301	PC_CLONES_SMALL	0.6235553804100777	0.025583814617688917	900	gut
1301	P20	0.62	0.013146843962443581	900	gut
1305	N_CLONES	64.9	4.745080555025827	900	gut
1305	N_CLONES_SINGLE	35.6	5.461829267504471	900	gut
1305	N_CLONES_SMALL	54	5.241534528220368	900	gut
1305	N_CLONES_LARGE	10.9	1.5183093090324964	900	gut
1305	PC_CLONES_SMALL	0.8307941450913563	0.030671189354742626	900	gut
1305	P20	0.9388333333333333	0.007727279676708953	900	gut
1403	N_CLONES	376.75	8.415993546125202	900	gut
1403	N_CLONES_SINGLE	194.5	10.420122233852204	900	gut
1403	N_CLONES_SMALL	330.3	9.038514083747685	900	gut
1403	N_CLONES_LARGE	46.45	2.8923674513595627	900	gut
1403	PC_CLONES_SMALL	0.8766413400045912	0.008298061859634586	900	gut
1403	P20	0.2253888888888889	0.010343515074362642	900	gut
1409	N_CLONES	367.25	8.961173560362916	900	gut
1409	N_CLONES_SINGLE	209.5	12.605345566151897	900	gut
1409	N_CLONES_SMALL	333.45	10.143574580154567	900	gut
1409	N_CLONES_LARGE	33.8	2.894641146743591	900	gut
1409	PC_CLONES_SMALL	0.9078624516956271	0.008769777204315725	900	gut
1409	P20	0.3357222222222222	0.010229815384796424	900	gut
1412	N_CLONES	681.4	9.011104260855047	900	gut
1412	N_CLONES_SINGLE	585.3	12.256469827465775	900	gut
1412	N_CLONES_SMALL	673.05	9.654423583872944	900	gut
1412	N_CLONES_LARGE	8.35	1.7554426642213128	900	gut
1412	PC_CLONES_SMALL	0.9877346975033654	0.002623995836929614	900	gut
1412	P20	0.1718888888888889	0.00928992971028803	900	gut
1414	N_CLONES	291.9	12.489574599809657	900	gut
1414	N_CLONES_SINGLE	175.25	12.489469248341306	900	gut
1414	N_CLONES_SMALL	246.7	13.985330660524639	900	gut
1414	N_CLONES_LARGE	45.2	2.8395700193404	900	gut
1414	PC_CLONES_SMALL	0.8447084195763014	0.013861505529065083	900	gut
1414	P20	0.42544444444444446	0.012606402243220252	900	gut
402	N_CLONES	46.5	2.438722702779599	900	gut
402	N_CLONES_SINGLE	14.6	2.927186542164947	900	gut
402	N_CLONES_SMALL	24.45	2.8372521918222215	900	gut
402	N_CLONES_LARGE	22.05	1.6050905860647506	900	gut
402	PC_CLONES_SMALL	0.5246983701754935	0.04107269755997216	900	gut
402	P20	0.9403888888888889	0.007112527271268313	900	gut
938	N_CLONES	133.1	8.765362453850292	900	gut
938	N_CLONES_SINGLE	81.2	8.817446819859626	900	gut
938	N_CLONES_SMALL	112.65	9.348655968696924	900	gut
938	N_CLONES_LARGE	20.45	1.9324105480761042	900	gut
938	PC_CLONES_SMALL	0.8455168243362553	0.019631042410058478	900	gut
938	P20	0.8150555555555555	0.01274773992887944	900	gut
940	N_CLONES	58.05	4.084308870221304	900	gut
