AGE_WEEKS	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
16	0.35000000000000003	NA	2.40639566339848	96.28668040195134	101.00312923476574	91.57023156913695	0.5029614076611741	0.4783246486181637	0.5275981667041845	gamma
16	0.4	NA	2.0424422928465824	87.90035156335797	91.90346489783869	83.89723822887726	0.4591547280647827	0.4382441357654886	0.48006532036407684	gamma
16	0.45	NA	1.7379950826145036	80.4866311723727	83.89303893960484	77.08022340514056	0.42042854882285363	0.40263489721369183	0.4382222004320155	gamma
16	0.5	NA	1.4859441919644816	73.93788380780641	76.85028090709326	71.02548670851957	0.3862206274452577	0.37100748125919447	0.40143377363132093	gamma
16	0.55	NA	1.2793029433261562	68.15295840247387	70.66034609670922	65.64557070823852	0.3560025929992184	0.3429050468071559	0.3691001391912809	gamma
16	0.6000000000000001	NA	1.111413721000488	63.03858084657203	65.21691171165664	60.86024998148743	0.32928722048778875	0.31790852975215367	0.34066591122342377	gamma
16	0.65	NA	0.9760963039892113	58.51013576172818	60.423249362989694	56.597022160466665	0.3056325145109979	0.2956392080028764	0.3156258210191193	gamma
16	0.7000000000000001	NA	0.8677477523730555	54.491925961431086	56.192680303747856	52.791171619114316	0.284643064578789	0.27575903415499053	0.2935270950025875	gamma
16	0.75	NA	0.781403757534104	50.917021281938936	52.44854450409005	49.38549805978782	0.26596925546681294	0.2579692177413116	0.2739692931923143	gamma
16	0.8	NA	0.7127675440543423	47.72681210302419	49.12381081871976	46.32981338732861	0.24930493499525533	0.24200759711203076	0.2566022728784799	gamma
16	0.8500000000000001	NA	0.658208183620354	44.87037279438675	46.16043712861217	43.58030846016133	0.23438408893873391	0.22764533160691147	0.24112284627055633	gamma
16	0.9	NA	0.6147292818129877	42.30372261412743	43.50856986672306	41.0988753615318	0.22097698026858317	0.21468336138326627	0.22727059915390008	gamma
16	0.9500000000000001	NA	0.5799118959368029	39.9890512851549	41.125657715397374	38.85244485491243	0.2088861038874156	0.20294894655968296	0.21482326121514825	gamma
16	1	NA	0.55189006662591	37.8979472156553	38.97963186966749	36.81626256164311	0.19796304950470148	0.1923127805998402	0.20361331840956276	gamma
16	1.05	NA	0.5290157933242446	35.99072820003165	37.02758010220005	34.953876297863246	0.18800053385028506	0.18258445251822766	0.19341661518234243	gamma
16	1.1	NA	0.5102826866539026	34.25568638798109	35.25582207575708	33.255550700205106	0.17893740000355773	0.17371310884224575	0.18416169116486975	gamma
