AGE_WEEKS	INDIVIDUAL	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
16	1015	2.15	1	0.7593217108787498	10.709038315659656	12.197281521661342	9.22079510965797	0.06925387488341642	0.05962961117769948	0.07887813858913335	solo
16	1015	2.2	1	0.7419556127221975	10.481590450404827	11.935796729467683	9.027384171341971	0.06778300088534464	0.058378849295221774	0.07718715247546752	solo
16	1015	2.25	1	0.7260061146763032	10.270249496741393	11.693195334062803	8.847303659419982	0.0664162880647035	0.05721429344305431	0.07561828268635268	solo
16	1015	2.3000000000000003	1	0.71132243037785	10.073413109724019	11.467579454660104	8.679246764787933	0.06514337427756431	0.0561274926668236	0.07415925588830503	solo
16	1015	2.35	1	0.6977723610043833	9.889673910269988	11.25728260724606	8.522065213293915	0.06395515819736208	0.05511102123584268	0.07279929515888149	solo
16	1015	2.4000000000000004	1	0.6852397811635054	9.717792585362576	11.060837877217153	8.374747293507998	0.06284362535761796	0.0541583365517268	0.07152891416350914	solo
16	1015	2.45	1	0.673622483667489	9.556675000484264	10.876950807648962	8.236399193319565	0.06180170014119917	0.05326365845474047	0.07033974182765787	solo
16	1015	2.5	1	0.6628303314673722	9.405352701475715	10.70447627901251	8.10622912393892	0.06082311968852821	0.05242186655590389	0.06922437282115253	solo
16	1015	2.5500000000000003	1	0.6527836719782433	9.262966279419269	10.542398766192434	7.983533792646104	0.05990232632057703	0.05162841275812386	0.0681762398830302	solo
16	1015	2.6	1	0.6434119753044028	9.128751154730825	10.389815453549229	7.867686855912421	0.059034375606548506	0.050879246584122045	0.06718950462897497	solo
16	1015	2.6500000000000004	1	0.63465266342631	9.002025406870715	10.245921769878702	7.758129043862727	0.058214857660293884	0.050170751312693655	0.0662589640078941	solo
16	1015	2.7	1	0.6264501022568766	8.882179335480336	10.109998974015248	7.6543596969454235	0.05743982963362209	0.04949968924751866	0.06537997001972554	solo
